feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
CODH.PWY	Treatment	L. kimchicus	1.49374823501625	0.693148687401624	201	94	0.0409847101462204	0.211667840752421
LIPASYN.PWY	Treatment	L. kimchicus	1.15646280371879	0.531762580656556	201	98	0.0411424370620876	0.211667840752421
POLYISOPRENSYN.PWY	Age.category	D15	0.157739286529743	0.0766746418239296	201	201	0.0411209528576184	0.211667840752421
PWY.1501	Age.category	Adult	-1.30158202152785	0.630789925552838	201	61	0.040496530001781	0.211667840752421
PWY.4361	Age.category	Adult	-1.35174486443442	0.654233271332693	201	157	0.0402563813221866	0.211667840752421
PWY.5100	Treatment	L. kimchicus	-0.476736636854609	0.222061489206114	201	201	0.0415330154516841	0.211667840752421
PWY.5656	Treatment	L. kimchicus	0.708375126488944	0.33156618454642	201	22	0.0414565279077398	0.211667840752421
PWY.6383	Treatment	L. kimchicus	1.31739571699991	0.610748187872708	201	200	0.040139625698848	0.211667840752421
PWY.6478	Treatment	L. kimchicus	1.50993681985552	0.702571801217793	201	177	0.0419091714772964	0.211667840752421
PWY.6478	Age.category	D15	-0.907890603357345	0.440897618277694	201	177	0.0409053593977525	0.211667840752421
PWY.7013	Age.category	D15	-1.25228081876174	0.611130998045339	201	147	0.0418853902369816	0.211667840752421
PWY.7616	Age.category	D15	-0.97512175600587	0.475732056297771	201	191	0.0418229458917343	0.211667840752421
ANAEROFRUCAT.PWY	Age.category	D15	0.244941769346595	0.120143296912451	201	201	0.0429117335440165	0.21412584341791
PWY.5088	Treatment	L. kimchicus	0.852173472435953	0.397933367170122	201	49	0.043024391348656	0.21412584341791
PWY.6876	Treatment	L. kimchicus	1.75865257747122	0.827692638960318	201	177	0.0431113853498047	0.21412584341791
PWY.7295	Treatment	L. kimchicus	1.28264931894506	0.593471464275009	201	57	0.0430466510107416	0.21412584341791
LIPASYN.PWY	Age.category	D15	-0.874482137646715	0.43093810291396	201	98	0.0438688281698623	0.216094598021914
PWY.5430	Age.category	Adult	-1.48625718392201	0.732214065040292	201	142	0.0438609796856649	0.216094598021914
PWY.7376	Age.category	Adult	1.13005921107845	0.557337551899657	201	192	0.0440956211163414	0.216321551132216
